PASSENGERS,FREIGHT,MAIL,DISTANCE,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,MONTH
28505.00,11141.00,1159.00,449.00,AA,19805,American Airlines Inc.,0A050,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,1
28508.00,48461.00,0.00,950.00,DL,19790,Delta Air Lines Inc.,01260,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,1
28527.00,67354.00,0.00,879.00,WN,19393,Southwest Airlines Co.,06725,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,1
28532.00,438755.00,37127.00,760.00,DL,19790,Delta Air Lines Inc.,01260,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1
28537.00,40549.00,14357.00,1440.00,AA,19805,American Airlines Inc.,0A050,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1
28538.00,133059.00,78382.00,2182.00,DL,19790,Delta Air Lines Inc.,01260,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,1
28595.00,68130.00,0.00,1521.00,WN,19393,Southwest Airlines Co.,06725,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1
28603.00,21791.00,0.00,1050.00,AS,19930,Alaska Airlines Inc.,06031,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,14679,1467903,33570,SAN,"San Diego, CA",CA,06,California,91,1
28675.00,36268.00,169820.00,2125.00,AA,19805,American Airlines Inc.,0A050,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1
28685.00,3160.00,12.00,861.00,AA,19805,American Airlines Inc.,0A050,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1
28752.00,4318.00,9337.00,544.00,AA,19805,American Airlines Inc.,0A050,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1
28889.00,102579.00,1105.00,679.00,AS,19930,Alaska Airlines Inc.,06031,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,14771,1477104,32457,SFO,"San Francisco, CA",CA,06,California,91,1
28967.00,39279.00,553.00,1050.00,AS,19930,Alaska Airlines Inc.,06031,14679,1467903,33570,SAN,"San Diego, CA",CA,06,California,91,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,1
28986.00,27767.00,0.00,134.00,DL,19790,Delta Air Lines Inc.,01260,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,10599,1059904,30599,BHM,"Birmingham, AL",AL,01,Alabama,51,1
28990.00,19957.00,59035.00,1258.00,AA,19805,American Airlines Inc.,0A050,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,1
29021.00,15784.00,0.00,134.00,DL,19790,Delta Air Lines Inc.,01260,10599,1059904,30599,BHM,"Birmingham, AL",AL,01,Alabama,51,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,1
29032.00,7478.00,216.00,599.00,AA,19805,American Airlines Inc.,0A050,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1
29061.00,43531.00,0.00,990.00,WN,19393,Southwest Airlines Co.,06725,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,1
29069.00,199604.00,0.00,236.00,WN,19393,Southwest Airlines Co.,06725,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1
29130.00,51596.00,0.00,990.00,WN,19393,Southwest Airlines Co.,06725,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1
29132.00,11658.00,4794.00,861.00,AA,19805,American Airlines Inc.,0A050,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,1
29192.00,68309.00,108937.00,813.00,DL,19790,Delta Air Lines Inc.,01260,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,1
29242.00,15429.00,24855.00,2227.00,UA,19977,United Air Lines Inc.,0A875,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1
29439.00,44915.00,6602.00,214.00,DL,19790,Delta Air Lines Inc.,01260,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,1
29472.00,20316.00,0.00,214.00,DL,19790,Delta Air Lines Inc.,01260,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,1
29480.00,2333.00,28085.00,854.00,UA,19977,United Air Lines Inc.,0A875,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,1
29493.00,53366.00,391712.00,2125.00,AA,19805,American Airlines Inc.,0A050,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1
29501.00,35698.00,122693.00,731.00,DL,19790,Delta Air Lines Inc.,01260,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,1
29698.00,0.00,0.00,944.00,B6,20409,JetBlue Airways,06673,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1
29729.00,67557.00,10285.00,606.00,DL,19790,Delta Air Lines Inc.,01260,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1
29777.00,0.00,0.00,1121.00,B6,20409,JetBlue Airways,06673,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,1
29892.00,53440.00,80611.00,2075.00,AA,19805,American Airlines Inc.,0A050,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,1
29908.00,19637.00,147137.00,1744.00,AA,19805,American Airlines Inc.,0A050,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1
29911.00,8543.00,0.00,386.00,WN,19393,Southwest Airlines Co.,06725,14831,1483106,32457,SJC,"San Jose, CA",CA,06,California,91,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1
30010.00,26270.00,696.00,1310.00,DL,19790,Delta Air Lines Inc.,01260,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1
30113.00,18665.00,37288.00,1310.00,DL,19790,Delta Air Lines Inc.,01260,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,1
30140.00,240444.00,19267.00,1303.00,AA,19805,American Airlines Inc.,0A050,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,1
30154.00,63303.00,48481.00,1464.00,AA,19805,American Airlines Inc.,0A050,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14771,1477104,32457,SFO,"San Francisco, CA",CA,06,California,91,1
30204.00,4688.00,0.00,544.00,AA,19805,American Airlines Inc.,0A050,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,1
30389.00,500556.00,9125.00,1197.00,AA,19805,American Airlines Inc.,0A050,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,1
30427.00,122688.00,28422.00,731.00,DL,19790,Delta Air Lines Inc.,01260,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1
30456.00,44806.00,0.00,925.00,WN,19393,Southwest Airlines Co.,06725,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,1
30565.00,28705.00,0.00,239.00,WN,19393,Southwest Airlines Co.,06725,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,12191,1219103,31453,HOU,"Houston, TX",TX,48,Texas,74,1
30644.00,49948.00,46756.00,666.00,DL,19790,Delta Air Lines Inc.,01260,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,1
30726.00,399136.00,103824.00,2398.00,UA,19977,United Air Lines Inc.,0A875,12173,1217305,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,14771,1477104,32457,SFO,"San Francisco, CA",CA,06,California,91,1
30736.00,93581.00,0.00,925.00,WN,19393,Southwest Airlines Co.,06725,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1
30758.00,30763.00,96.00,867.00,AS,19930,Alaska Airlines Inc.,06031,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1
30803.00,36980.00,0.00,239.00,WN,19393,Southwest Airlines Co.,06725,12191,1219103,31453,HOU,"Houston, TX",TX,48,Texas,74,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,1
30838.00,69079.00,18280.00,1744.00,AA,19805,American Airlines Inc.,0A050,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1
30891.00,10007.00,0.00,867.00,AS,19930,Alaska Airlines Inc.,06031,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,1
30944.00,24795.00,25614.00,1013.00,AA,19805,American Airlines Inc.,0A050,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,1
30967.00,221411.00,32721.00,1452.00,UA,19977,United Air Lines Inc.,0A875,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,1
30978.00,42586.00,7061.00,1276.00,DL,19790,Delta Air Lines Inc.,01260,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,1
31019.00,58557.00,0.00,236.00,WN,19393,Southwest Airlines Co.,06725,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1
31063.00,216429.00,105099.00,1303.00,AA,19805,American Airlines Inc.,0A050,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1
31413.00,0.00,0.00,1069.00,B6,20409,JetBlue Airways,06673,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,1
31518.00,0.00,0.00,1189.00,NK,20416,Spirit Air Lines,06830,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,14843,1484306,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,1
31727.00,469737.00,35343.00,1197.00,AA,19805,American Airlines Inc.,0A050,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1
31960.00,24693.00,0.00,407.00,WN,19393,Southwest Airlines Co.,06725,13796,1379609,32457,OAK,"Oakland, CA",CA,06,California,91,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1
31965.00,3326.00,0.00,632.00,AA,19805,American Airlines Inc.,0A050,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,1
31974.00,43934.00,40652.00,577.00,DL,19790,Delta Air Lines Inc.,01260,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1
32201.00,0.00,0.00,1189.00,NK,20416,Spirit Air Lines,06830,14843,1484306,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1
32216.00,0.00,0.00,944.00,B6,20409,JetBlue Airways,06673,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1
32219.00,6297.00,0.00,417.00,WN,19393,Southwest Airlines Co.,06725,14831,1483106,32457,SJC,"San Jose, CA",CA,06,California,91,14679,1467903,33570,SAN,"San Diego, CA",CA,06,California,91,1
32360.00,98661.00,7316.00,590.00,DL,19790,Delta Air Lines Inc.,01260,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,1
32421.00,0.00,0.00,1598.00,B6,20409,JetBlue Airways,06673,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,14843,1484306,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,1
32428.00,6388.00,0.00,1192.00,AA,19805,American Airlines Inc.,0A050,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1
32534.00,6484.00,59645.00,1773.00,AA,19805,American Airlines Inc.,0A050,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1
32595.00,4784.00,0.00,997.00,UA,19977,United Air Lines Inc.,0A875,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1
32748.00,10366.00,8853.00,192.00,AA,19805,American Airlines Inc.,0A050,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1
32809.00,11691.00,51210.00,1773.00,AA,19805,American Airlines Inc.,0A050,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,1
32862.00,31457.00,0.00,628.00,WN,19393,Southwest Airlines Co.,06725,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,1
32942.00,63558.00,77040.00,1587.00,DL,19790,Delta Air Lines Inc.,01260,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,1
33137.00,1586.00,0.00,1205.00,AA,19805,American Airlines Inc.,0A050,14908,1490803,32575,SNA,"Santa Ana, CA",CA,06,California,91,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1
33195.00,1628.00,0.00,1205.00,AA,19805,American Airlines Inc.,0A050,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14908,1490803,32575,SNA,"Santa Ana, CA",CA,06,California,91,1
33201.00,38282.00,74406.00,666.00,DL,19790,Delta Air Lines Inc.,01260,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,1
33205.00,20891.00,0.00,386.00,WN,19393,Southwest Airlines Co.,06725,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,14831,1483106,32457,SJC,"San Jose, CA",CA,06,California,91,1
33228.00,8210.00,127.00,192.00,AA,19805,American Airlines Inc.,0A050,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,1
33266.00,10371.00,0.00,1192.00,AA,19805,American Airlines Inc.,0A050,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,1
33410.00,26058.00,0.00,397.00,WN,19393,Southwest Airlines Co.,06725,14893,1489302,33192,SMF,"Sacramento, CA",CA,06,California,91,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1
33439.00,31523.00,10593.00,577.00,DL,19790,Delta Air Lines Inc.,01260,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,1
33589.00,0.00,0.00,1069.00,B6,20409,JetBlue Airways,06673,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1
33682.00,37988.00,793.00,1013.00,AA,19805,American Airlines Inc.,0A050,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,1
33704.00,19405.00,27264.00,590.00,DL,19790,Delta Air Lines Inc.,01260,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1
33789.00,2466.00,0.00,1023.00,UA,19977,United Air Lines Inc.,0A875,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,1
33872.00,27646.00,114610.00,1085.00,UA,19977,United Air Lines Inc.,0A875,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,1
33986.00,22772.00,41043.00,1452.00,UA,19977,United Air Lines Inc.,0A875,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,1
34025.00,15401.00,0.00,397.00,WN,19393,Southwest Airlines Co.,06725,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,14893,1489302,33192,SMF,"Sacramento, CA",CA,06,California,91,1
34025.00,60427.00,1859.00,1107.00,AS,19930,Alaska Airlines Inc.,06031,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,1
34127.00,7306.00,19634.00,997.00,UA,19977,United Air Lines Inc.,0A875,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,1
34155.00,10878.00,2281.00,130.00,AA,19805,American Airlines Inc.,0A050,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,1
34307.00,9681.00,77432.00,1005.00,UA,19977,United Air Lines Inc.,0A875,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1
34458.00,11885.00,637.00,130.00,AA,19805,American Airlines Inc.,0A050,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1
34463.00,26671.00,5287.00,641.00,AA,19805,American Airlines Inc.,0A050,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,1
34488.00,0.00,0.00,1598.00,B6,20409,JetBlue Airways,06673,14843,1484306,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1
34591.00,13972.00,31381.00,1085.00,UA,19977,United Air Lines Inc.,0A875,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1
34642.00,47808.00,110678.00,1587.00,DL,19790,Delta Air Lines Inc.,01260,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,1
34703.00,4041.00,0.00,417.00,WN,19393,Southwest Airlines Co.,06725,14679,1467903,33570,SAN,"San Diego, CA",CA,06,California,91,14831,1483106,32457,SJC,"San Jose, CA",CA,06,California,91,1
34714.00,10722.00,11301.00,247.00,AA,19805,American Airlines Inc.,0A050,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14683,1468305,33214,SAT,"San Antonio, TX",TX,48,Texas,74,1
34723.00,6060.00,9.00,641.00,AA,19805,American Airlines Inc.,0A050,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1
34891.00,8613.00,28190.00,190.00,AA,19805,American Airlines Inc.,0A050,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,1
34957.00,23347.00,67972.00,1276.00,DL,19790,Delta Air Lines Inc.,01260,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,1
35153.00,6769.00,0.00,480.00,WN,19393,Southwest Airlines Co.,06725,14679,1467903,33570,SAN,"San Diego, CA",CA,06,California,91,14893,1489302,33192,SMF,"Sacramento, CA",CA,06,California,91,1
35156.00,6366.00,0.00,632.00,AA,19805,American Airlines Inc.,0A050,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1
35171.00,5166.00,196.00,1023.00,UA,19977,United Air Lines Inc.,0A875,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1
35253.00,409922.00,64901.00,954.00,AS,19930,Alaska Airlines Inc.,06031,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,1
35273.00,10102.00,0.00,480.00,WN,19393,Southwest Airlines Co.,06725,14893,1489302,33192,SMF,"Sacramento, CA",CA,06,California,91,14679,1467903,33570,SAN,"San Diego, CA",CA,06,California,91,1
35377.00,68718.00,94667.00,719.00,UA,19977,United Air Lines Inc.,0A875,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1
35456.00,45228.00,0.00,407.00,WN,19393,Southwest Airlines Co.,06725,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,13796,1379609,32457,OAK,"Oakland, CA",CA,06,California,91,1
35477.00,17143.00,0.00,255.00,WN,19393,Southwest Airlines Co.,06725,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,1
35498.00,16551.00,23.00,957.00,DL,19790,Delta Air Lines Inc.,01260,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1
35506.00,0.00,0.00,2475.00,B6,20409,JetBlue Airways,06673,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1
35527.00,12473.00,0.00,628.00,WN,19393,Southwest Airlines Co.,06725,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1
35641.00,26650.00,0.00,255.00,WN,19393,Southwest Airlines Co.,06725,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1
35749.00,7010.00,2515.00,190.00,AA,19805,American Airlines Inc.,0A050,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1
35750.00,190327.00,33694.00,650.00,AA,19805,American Airlines Inc.,0A050,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,1
35768.00,37696.00,0.00,1107.00,AS,19930,Alaska Airlines Inc.,06031,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,1
35845.00,14068.00,0.00,258.00,WN,19393,Southwest Airlines Co.,06725,14679,1467903,33570,SAN,"San Diego, CA",CA,06,California,91,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1
35879.00,175178.00,80067.00,967.00,UA,19977,United Air Lines Inc.,0A875,14771,1477104,32457,SFO,"San Francisco, CA",CA,06,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,1
35947.00,0.00,0.00,2475.00,B6,20409,JetBlue Airways,06673,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1
